Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:22:30;0;Salvador;1;22;Batata, baroa, crua;0;----;76.83;-0.81;-80.81;-20.81;1;0;2;3;110;286.55
19-10-2017 17:22:31;0;Salvador;1;----;Garrafa de agua;----;----;63.03;35.39;-100.00;-44.61;1;0;2;3;110;285.30
19-10-2017 17:22:35;0;Salvador;1;25;Batata, inglesa, cozida;1;----;93.88;16.24;-100.00;-43.76;1;1;2;4;113;281.72
19-10-2017 17:22:35;0;Salvador;1;17;Agriao, cru;0;----;93.66;26.02;-100.00;-53.98;2;1;2;5;123;281.35
19-10-2017 17:22:39;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;10.97;-100.00;-39.03;2;1;3;6;123;277.35
19-10-2017 17:22:43;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-7.61;-100.00;-27.61;2;1;4;7;123;273.96
19-10-2017 17:22:43;0;Salvador;1;----;Garrafa de agua;----;----;89.40;31.79;-100.00;-48.21;2;1;4;7;123;273.80
19-10-2017 17:22:45;0;Salvador;1;----;Garrafa de agua;----;----;78.48;70.87;-100.00;-69.13;2;1;4;7;123;272.26
19-10-2017 17:22:46;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;57.43;-100.00;-52.57;2;1;5;8;123;270.86
19-10-2017 17:22:46;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;47.20;-100.00;-32.80;2;1;6;9;123;270.48
19-10-2017 17:22:47;0;Salvador;1;17;Agriao, cru;0;----;98.18;55.39;-100.00;-44.61;3;1;6;10;133;269.53
19-10-2017 17:22:49;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;44.65;-100.00;-25.35;3;1;7;11;133;268.31
19-10-2017 17:22:49;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;34.63;-100.00;-5.37;3;1;8;12;133;268.27
19-10-2017 17:22:50;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;20.36;-100.00;0.36;3;2;8;13;136;266.58
19-10-2017 17:22:51;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;9.72;-100.00;19.72;3;2;9;14;136;265.50
19-10-2017 17:22:57;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;-7.01;-100.00;22.99;3;3;9;15;139;259.71
19-10-2017 17:22:58;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-17.59;-100.00;42.41;3;3;10;16;139;258.73
19-10-2017 17:22:59;0;Salvador;1;17;Agriao, cru;0;----;97.62;-9.97;-100.00;30.03;4;3;10;17;149;257.44
19-10-2017 17:23:01;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-21.64;-100.00;48.35;4;3;11;18;149;256.23
19-10-2017 17:23:02;0;Salvador;1;16;Acelga, crua;0;----;99.22;-12.42;-100.00;37.58;5;3;11;19;159;254.94
19-10-2017 17:23:03;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-25.32;-100.00;54.68;5;3;12;20;159;253.69
19-10-2017 17:23:04;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-35.58;-100.00;74.42;5;3;13;21;159;253.26
19-10-2017 17:23:04;0;Salvador;1;16;Acelga, crua;0;----;99.49;-26.08;-100.00;63.92;6;3;13;22;169;252.42
19-10-2017 17:23:06;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-42.09;-100.00;77.91;6;3;14;23;169;250.58
19-10-2017 17:23:07;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-52.96;-100.00;97.04;6;3;15;24;169;250.29
19-10-2017 17:23:10;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-68.66;-100.00;100.00;6;3;16;25;169;246.53
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:22:21;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-18.46;-18.46;11.54;0;0;1;1;100;295.47
19-10-2017 17:22:24;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-37.64;-37.64;22.36;0;0;2;2;100;292.25
19-10-2017 17:22:26;0;Salvador;1;----;Garrafa de agua;----;----;84.76;-2.88;-62.88;-2.88;0;0;2;2;100;290.51
19-10-2017 17:22:30;0;Salvador;1;22;Batata, baroa, crua;0;----;76.83;-0.81;-80.81;-20.81;1;0;2;3;110;286.55
19-10-2017 17:22:31;0;Salvador;1;----;Garrafa de agua;----;----;63.03;35.39;-100.00;-44.61;1;0;2;3;110;285.30
19-10-2017 17:22:35;0;Salvador;1;25;Batata, inglesa, cozida;1;----;93.88;16.24;-100.00;-43.76;1;1;2;4;113;281.72
19-10-2017 17:22:35;0;Salvador;1;17;Agriao, cru;0;----;93.66;26.02;-100.00;-53.98;2;1;2;5;123;281.35
19-10-2017 17:22:39;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;10.97;-100.00;-39.03;2;1;3;6;123;277.35
19-10-2017 17:22:43;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-7.61;-100.00;-27.61;2;1;4;7;123;273.96
19-10-2017 17:22:43;0;Salvador;1;----;Garrafa de agua;----;----;89.40;31.79;-100.00;-48.21;2;1;4;7;123;273.80
19-10-2017 17:22:45;0;Salvador;1;----;Garrafa de agua;----;----;78.48;70.87;-100.00;-69.13;2;1;4;7;123;272.26
19-10-2017 17:22:46;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;57.43;-100.00;-52.57;2;1;5;8;123;270.86
19-10-2017 17:22:46;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;47.20;-100.00;-32.80;2;1;6;9;123;270.48
19-10-2017 17:22:47;0;Salvador;1;17;Agriao, cru;0;----;98.18;55.39;-100.00;-44.61;3;1;6;10;133;269.53
19-10-2017 17:22:49;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;44.65;-100.00;-25.35;3;1;7;11;133;268.31
19-10-2017 17:22:49;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;34.63;-100.00;-5.37;3;1;8;12;133;268.27
19-10-2017 17:22:50;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;20.36;-100.00;0.36;3;2;8;13;136;266.58
19-10-2017 17:22:51;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;9.72;-100.00;19.72;3;2;9;14;136;265.50
19-10-2017 17:22:57;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;-7.01;-100.00;22.99;3;3;9;15;139;259.71
19-10-2017 17:22:58;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-17.59;-100.00;42.41;3;3;10;16;139;258.73
19-10-2017 17:22:59;0;Salvador;1;17;Agriao, cru;0;----;97.62;-9.97;-100.00;30.03;4;3;10;17;149;257.44
19-10-2017 17:23:01;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-21.64;-100.00;48.35;4;3;11;18;149;256.23
19-10-2017 17:23:02;0;Salvador;1;16;Acelga, crua;0;----;99.22;-12.42;-100.00;37.58;5;3;11;19;159;254.94
19-10-2017 17:23:03;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-25.32;-100.00;54.68;5;3;12;20;159;253.69
19-10-2017 17:23:04;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-35.58;-100.00;74.42;5;3;13;21;159;253.26
19-10-2017 17:23:04;0;Salvador;1;16;Acelga, crua;0;----;99.49;-26.08;-100.00;63.92;6;3;13;22;169;252.42
19-10-2017 17:23:06;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-42.09;-100.00;77.91;6;3;14;23;169;250.58
19-10-2017 17:23:07;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-52.96;-100.00;97.04;6;3;15;24;169;250.29
19-10-2017 17:23:10;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-68.66;-100.00;100.00;6;3;16;25;169;246.53
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:23:33;0;Salvador;1;----;Garrafa de agua;----;----;-10.93;39.07;-20.93;-20.93;0;0;0;0;100;297.11
19-10-2017 17:23:35;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;22.16;-37.84;-7.84;0;0;1;1;100;294.68
19-10-2017 17:23:38;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;2.99;-57.01;2.99;0;0;2;2;100;291.73
19-10-2017 17:23:39;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;-9.81;-69.81;10.19;0;1;2;3;103;290.90
19-10-2017 17:23:41;0;Salvador;1;----;Garrafa de agua;----;----;84.51;24.70;-95.30;-15.30;0;1;2;3;103;289.33
19-10-2017 17:23:42;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;12.89;-100.00;-7.11;0;2;2;4;106;288.40
19-10-2017 17:23:43;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-0.12;-100.00;9.88;0;2;3;5;106;287.05
19-10-2017 17:23:44;0;Salvador;1;----;Garrafa de agua;----;----;85.64;35.52;-100.00;-14.48;0;2;3;5;106;285.53
19-10-2017 17:23:45;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;24.05;-100.00;4.05;0;2;4;6;106;284.50
19-10-2017 17:23:47;0;Salvador;1;22;Batata, baroa, crua;0;----;97.68;31.74;-100.00;-8.26;1;2;4;7;116;283.22
19-10-2017 17:23:48;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;21.07;-100.00;11.07;1;2;5;8;116;282.11
19-10-2017 17:23:48;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;11.01;-100.00;31.01;1;2;6;9;116;282.01
19-10-2017 17:23:50;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-2.91;-100.00;47.09;1;2;7;10;116;279.56
19-10-2017 17:23:51;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-12.97;-100.00;67.03;1;2;8;11;116;279.46
19-10-2017 17:23:52;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;-23.68;-100.00;76.32;1;3;8;12;119;278.28
19-10-2017 17:23:53;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-34.47;-100.00;95.53;1;3;9;13;119;276.96
19-10-2017 17:23:53;0;Salvador;1;----;Garrafa de agua;----;----;89.98;5.51;-100.00;75.51;1;3;9;13;119;276.92
19-10-2017 17:23:54;0;Salvador;1;17;Agriao, cru;0;----;87.07;12.60;-100.00;62.60;2;3;9;14;129;275.66
19-10-2017 17:23:54;0;Salvador;1;17;Agriao, cru;0;----;86.83;22.36;-100.00;52.36;3;3;9;15;139;275.60
19-10-2017 17:23:56;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;8.11;-100.00;68.11;3;3;10;16;139;274.42
19-10-2017 17:24:00;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;-10.68;-100.00;69.32;3;4;10;17;142;269.94
19-10-2017 17:24:01;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-21.40;-100.00;88.60;3;4;11;18;142;268.75
19-10-2017 17:24:03;0;Salvador;1;----;Garrafa de agua;----;----;89.16;17.77;-100.00;67.77;3;4;11;18;142;267.35
19-10-2017 17:24:03;0;Salvador;1;----;Garrafa de agua;----;----;78.99;57.59;-100.00;47.59;3;4;11;18;142;267.06
19-10-2017 17:24:04;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;47.07;-100.00;67.07;3;4;12;19;142;266.19
19-10-2017 17:24:05;0;Salvador;1;20;Alho, cru;0;----;99.24;56.32;-100.00;56.32;4;4;12;20;152;264.93
19-10-2017 17:24:06;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;45.58;-100.00;75.58;4;4;13;21;152;263.70
19-10-2017 17:24:08;0;Salvador;1;----;Garrafa de agua;----;----;85.02;80.60;-100.00;50.60;4;4;13;21;152;261.57
19-10-2017 17:24:09;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;70.22;-100.00;70.22;4;4;14;22;152;260.94
19-10-2017 17:24:10;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;59.58;-100.00;89.58;4;4;15;23;152;259.87
19-10-2017 17:24:11;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;48.99;-100.00;98.99;4;5;15;24;155;258.90
19-10-2017 17:24:11;0;Salvador;1;----;Garrafa de agua;----;----;89.92;88.91;-100.00;78.91;4;5;15;24;155;258.76
19-10-2017 17:24:12;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;78.24;-100.00;98.24;4;5;16;25;155;257.63
19-10-2017 17:24:14;0;Salvador;1;22;Batata, baroa, crua;0;----;97.94;86.18;-100.00;86.18;5;5;16;26;165;256.37
19-10-2017 17:24:14;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;76.18;-100.00;96.18;5;6;16;27;168;256.37
19-10-2017 17:24:15;0;Salvador;1;----;Garrafa de agua;----;----;89.18;100.00;-100.00;75.36;5;6;16;27;168;255.01
19-10-2017 17:24:16;0;Salvador;1;17;Agriao, cru;0;----;88.51;100.00;-100.00;64.69;6;6;16;28;178;253.88
19-10-2017 17:24:17;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;87.90;-100.00;82.59;6;6;17;29;178;252.64
19-10-2017 17:24:17;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;77.54;-100.00;100.00;6;6;18;30;178;252.54
19-10-2017 17:24:19;0;Salvador;1;17;Agriao, cru;0;----;97.07;84.62;-100.00;87.07;7;6;18;31;188;251.33
19-10-2017 17:24:20;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;69.17;-100.00;100.00;7;6;19;32;188;249.76
19-10-2017 17:24:21;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;58.07;-100.00;100.00;7;6;20;33;188;249.42
19-10-2017 17:24:23;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;43.21;-100.00;100.00;7;6;21;34;188;247.15
19-10-2017 17:24:25;0;Salvador;1;----;Garrafa de agua;----;----;86.06;79.27;-100.00;76.06;7;6;21;34;188;245.33
19-10-2017 17:24:27;0;Salvador;1;16;Acelga, crua;0;----;81.04;84.25;-100.00;61.04;8;6;21;35;198;243.22
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:23:33;0;Salvador;1;----;Garrafa de agua;----;----;-10.93;39.07;-20.93;-20.93;0;0;0;0;100;297.11
19-10-2017 17:23:35;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;22.16;-37.84;-7.84;0;0;1;1;100;294.68
19-10-2017 17:23:38;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;2.99;-57.01;2.99;0;0;2;2;100;291.73
19-10-2017 17:23:39;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;-9.81;-69.81;10.19;0;1;2;3;103;290.90
19-10-2017 17:23:41;0;Salvador;1;----;Garrafa de agua;----;----;84.51;24.70;-95.30;-15.30;0;1;2;3;103;289.33
19-10-2017 17:23:42;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;12.89;-100.00;-7.11;0;2;2;4;106;288.40
19-10-2017 17:23:43;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-0.12;-100.00;9.88;0;2;3;5;106;287.05
19-10-2017 17:23:44;0;Salvador;1;----;Garrafa de agua;----;----;85.64;35.52;-100.00;-14.48;0;2;3;5;106;285.53
19-10-2017 17:23:45;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;24.05;-100.00;4.05;0;2;4;6;106;284.50
19-10-2017 17:23:47;0;Salvador;1;22;Batata, baroa, crua;0;----;97.68;31.74;-100.00;-8.26;1;2;4;7;116;283.22
19-10-2017 17:23:48;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;21.07;-100.00;11.07;1;2;5;8;116;282.11
19-10-2017 17:23:48;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;11.01;-100.00;31.01;1;2;6;9;116;282.01
19-10-2017 17:23:50;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-2.91;-100.00;47.09;1;2;7;10;116;279.56
19-10-2017 17:23:51;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-12.97;-100.00;67.03;1;2;8;11;116;279.46
19-10-2017 17:23:52;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;-23.68;-100.00;76.32;1;3;8;12;119;278.28
19-10-2017 17:23:53;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-34.47;-100.00;95.53;1;3;9;13;119;276.96
19-10-2017 17:23:53;0;Salvador;1;----;Garrafa de agua;----;----;89.98;5.51;-100.00;75.51;1;3;9;13;119;276.92
19-10-2017 17:23:54;0;Salvador;1;17;Agriao, cru;0;----;87.07;12.60;-100.00;62.60;2;3;9;14;129;275.66
19-10-2017 17:23:54;0;Salvador;1;17;Agriao, cru;0;----;86.83;22.36;-100.00;52.36;3;3;9;15;139;275.60
19-10-2017 17:23:56;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;8.11;-100.00;68.11;3;3;10;16;139;274.42
19-10-2017 17:24:00;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;-10.68;-100.00;69.32;3;4;10;17;142;269.94
19-10-2017 17:24:01;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-21.40;-100.00;88.60;3;4;11;18;142;268.75
19-10-2017 17:24:03;0;Salvador;1;----;Garrafa de agua;----;----;89.16;17.77;-100.00;67.77;3;4;11;18;142;267.35
19-10-2017 17:24:03;0;Salvador;1;----;Garrafa de agua;----;----;78.99;57.59;-100.00;47.59;3;4;11;18;142;267.06
19-10-2017 17:24:04;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;47.07;-100.00;67.07;3;4;12;19;142;266.19
19-10-2017 17:24:05;0;Salvador;1;20;Alho, cru;0;----;99.24;56.32;-100.00;56.32;4;4;12;20;152;264.93
19-10-2017 17:24:06;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;45.58;-100.00;75.58;4;4;13;21;152;263.70
19-10-2017 17:24:08;0;Salvador;1;----;Garrafa de agua;----;----;85.02;80.60;-100.00;50.60;4;4;13;21;152;261.57
19-10-2017 17:24:09;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;70.22;-100.00;70.22;4;4;14;22;152;260.94
19-10-2017 17:24:10;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;59.58;-100.00;89.58;4;4;15;23;152;259.87
19-10-2017 17:24:11;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;48.99;-100.00;98.99;4;5;15;24;155;258.90
19-10-2017 17:24:11;0;Salvador;1;----;Garrafa de agua;----;----;89.92;88.91;-100.00;78.91;4;5;15;24;155;258.76
19-10-2017 17:24:12;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;78.24;-100.00;98.24;4;5;16;25;155;257.63
19-10-2017 17:24:14;0;Salvador;1;22;Batata, baroa, crua;0;----;97.94;86.18;-100.00;86.18;5;5;16;26;165;256.37
19-10-2017 17:24:14;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;76.18;-100.00;96.18;5;6;16;27;168;256.37
19-10-2017 17:24:15;0;Salvador;1;----;Garrafa de agua;----;----;89.18;100.00;-100.00;75.36;5;6;16;27;168;255.01
19-10-2017 17:24:16;0;Salvador;1;17;Agriao, cru;0;----;88.51;100.00;-100.00;64.69;6;6;16;28;178;253.88
19-10-2017 17:24:17;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;87.90;-100.00;82.59;6;6;17;29;178;252.64
19-10-2017 17:24:17;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;77.54;-100.00;100.00;6;6;18;30;178;252.54
19-10-2017 17:24:19;0;Salvador;1;17;Agriao, cru;0;----;97.07;84.62;-100.00;87.07;7;6;18;31;188;251.33
19-10-2017 17:24:20;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;69.17;-100.00;100.00;7;6;19;32;188;249.76
19-10-2017 17:24:21;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;58.07;-100.00;100.00;7;6;20;33;188;249.42
19-10-2017 17:24:23;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;43.21;-100.00;100.00;7;6;21;34;188;247.15
19-10-2017 17:24:25;0;Salvador;1;----;Garrafa de agua;----;----;86.06;79.27;-100.00;76.06;7;6;21;34;188;245.33
19-10-2017 17:24:27;0;Salvador;1;16;Acelga, crua;0;----;81.04;84.25;-100.00;61.04;8;6;21;35;198;243.22
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:25:43;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-12.15;-12.15;17.85;0;0;1;1;100;296.85
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:25:43;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-12.15;-12.15;17.85;0;0;1;1;100;296.85
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:31:20;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-12.11;-12.11;17.89;0;0;1;1;100;297.48
19-10-2017 17:31:22;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-30.04;-30.04;29.96;0;0;2;2;100;295.01
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:31:20;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-12.11;-12.11;17.89;0;0;1;1;100;297.48
19-10-2017 17:31:22;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-30.04;-30.04;29.96;0;0;2;2;100;295.01
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:32:56;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-19.33;-19.33;10.67;0;0;1;1;100;15.20
19-10-2017 17:32:59;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-38.84;-38.84;21.16;0;0;2;2;100;12.09
19-10-2017 17:33:02;0;Salvador;1;20;Alho, cru;0;----;93.67;-35.18;-55.18;4.83;1;0;2;3;110;9.53
19-10-2017 17:33:03;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-47.93;-67.93;22.07;1;0;3;4;110;8.53
19-10-2017 17:33:04;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;-60.75;-80.75;29.25;1;1;3;5;113;7.41
19-10-2017 17:33:05;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-76.09;-96.09;43.91;1;1;4;6;113;5.85
19-10-2017 17:33:06;0;Salvador;1;20;Alho, cru;0;----;96.06;-70.03;-100.00;29.97;2;1;4;7;123;4.69
19-10-2017 17:33:09;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-88.01;-100.00;41.99;2;1;5;8;123;2.31
19-10-2017 17:33:09;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-98.22;-100.00;61.78;2;1;6;9;123;2.21
19-10-2017 17:33:11;0;Salvador;1;----;Garrafa de agua;----;----;84.52;-60.00;-100.00;36.31;2;1;6;9;123;0.41
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:32:56;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-19.33;-19.33;10.67;0;0;1;1;100;15.20
19-10-2017 17:32:59;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-38.84;-38.84;21.16;0;0;2;2;100;12.09
19-10-2017 17:33:02;0;Salvador;1;20;Alho, cru;0;----;93.67;-35.18;-55.18;4.83;1;0;2;3;110;9.53
19-10-2017 17:33:03;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-47.93;-67.93;22.07;1;0;3;4;110;8.53
19-10-2017 17:33:04;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;-60.75;-80.75;29.25;1;1;3;5;113;7.41
19-10-2017 17:33:05;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-76.09;-96.09;43.91;1;1;4;6;113;5.85
19-10-2017 17:33:06;0;Salvador;1;20;Alho, cru;0;----;96.06;-70.03;-100.00;29.97;2;1;4;7;123;4.69
19-10-2017 17:33:09;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-88.01;-100.00;41.99;2;1;5;8;123;2.31
19-10-2017 17:33:09;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-98.22;-100.00;61.78;2;1;6;9;123;2.21
19-10-2017 17:33:11;0;Salvador;1;----;Garrafa de agua;----;----;84.52;-60.00;-100.00;36.31;2;1;6;9;123;0.41
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:48:14;0;Salvador;1;----;Garrafa de agua;----;----;-20.43;29.57;-30.43;-30.43;0;0;0;0;100;4.37
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
19-10-2017 17:48:14;0;Salvador;1;----;Garrafa de agua;----;----;-20.43;29.57;-30.43;-30.43;0;0;0;0;100;4.37
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
