5/12/2017 9:44:34 PM;basico;1;21;processado;gn;True;3.509392;14
5/12/2017 9:44:38 PM;basico;1;40;minimamente ou nao processado;gn;True;2.870371;21
5/12/2017 9:44:43 PM;basico;1;13;ultra processado;gn;True;3.552164;28
5/12/2017 9:44:48 PM;basico;1;7;minimamente ou nao processado;gn;False;3.287479;35
5/12/2017 9:44:53 PM;basico;1;17;minimamente ou nao processado;gn;True;3.122162;32
5/12/2017 9:44:56 PM;basico;1;72;ultra processado;gn;True;2.382372;39
5/12/2017 9:45:00 PM;basico;1;54;ultra processado;gn;True;2.783651;46
5/12/2017 9:45:07 PM;basico;1;32;processado;gn;True;5.219929;53
5/12/2017 10:14:16 PM;basico;1;7;minimamente ou nao processado;gn;True;3.907379;0
5/12/2017 10:14:19 PM;basico;1;79;ultra processado;gn;False;1.3582;7
5/12/2017 10:14:23 PM;basico;1;47;minimamente ou nao processado;gn;True;1.515379;4
5/12/2017 10:14:26 PM;basico;1;33;minimamente ou nao processado;gn;True;1.789799;11
5/12/2017 10:14:30 PM;basico;1;74;minimamente ou nao processado;gn;True;1.988243;18
5/12/2017 10:14:33 PM;basico;1;48;minimamente ou nao processado;gn;True;1.360132;25
5/12/2017 10:14:36 PM;basico;1;21;processado;gn;False;1.361719;32
5/12/2017 10:14:39 PM;basico;1;69;minimamente ou nao processado;gn;True;1.720642;29
5/12/2017 10:14:42 PM;basico;1;63;minimamente ou nao processado;gn;True;1.452948;36
5/12/2017 10:14:45 PM;basico;1;44;minimamente ou nao processado;gn;True;1.433891;43
5/12/2017 10:18:50 PM;basico;1;56;ultra processado;gn;True;6.273226;0
5/12/2017 10:18:54 PM;basico;1;28;minimamente ou nao processado;gn;True;2.61705;7
5/12/2017 10:18:58 PM;basico;1;66;ultra processado;gn;True;2.177858;14
5/12/2017 10:19:01 PM;basico;1;57;ultra processado;gn;True;1.62314;21
5/12/2017 10:19:04 PM;basico;1;76;ultra processado;gn;True;1.680777;28
5/12/2017 10:19:07 PM;basico;1;22;minimamente ou nao processado;gn;True;2.384954;35
5/12/2017 10:19:10 PM;basico;1;24;minimamente ou nao processado;gn;True;1.524649;42
5/12/2017 10:19:15 PM;basico;1;3;ultra processado;gn;True;3.072859;49
5/12/2017 10:19:18 PM;basico;1;58;minimamente ou nao processado;gn;True;1.529781;56
5/12/2017 10:19:21 PM;basico;1;29;minimamente ou nao processado;gn;True;1.434319;63
5/12/2017 10:24:00 PM;basico;1;77;ultra processado;gn;True;6.618059;0
5/12/2017 10:24:04 PM;basico;1;74;minimamente ou nao processado;gn;True;2.534552;7
5/12/2017 10:24:07 PM;basico;1;61;minimamente ou nao processado;gn;True;1.612026;14
5/12/2017 10:24:10 PM;basico;1;61;minimamente ou nao processado;gn;True;1.766848;21
5/12/2017 10:24:13 PM;basico;1;51;ultra processado;gn;True;2.534645;28
5/12/2017 10:24:17 PM;basico;1;24;minimamente ou nao processado;gn;True;2.375994;35
5/12/2017 10:24:20 PM;basico;1;53;minimamente ou nao processado;gn;True;2.449306;42
